recording_index,channel_index,stimulus_V,time_point,amplitude_mV
0,1,0.32,4.799999999999997,0.006510576
0,1,0.32,4.900000000000006,0.009290529
0,1,0.32,5.0,0.008597793
0,1,0.32,5.099999999999994,0.0050224974
0,1,0.32,5.200000000000003,-0.0006026441
0,1,0.32,5.299999999999997,-0.008907549
0,1,0.32,5.400000000000006,-0.012087188
0,1,0.32,5.5,-0.0067920983
0,1,0.32,5.599999999999994,-0.0051853517
0,1,0.32,5.700000000000003,-0.008675931
0,1,0.32,5.799999999999997,-0.0073246243
0,1,0.32,5.900000000000006,-0.0016642979
0,1,0.32,6.0,0.0036452909
0,1,0.32,6.099999999999994,0.005024037
0,1,0.32,6.200000000000003,0.0011677508
0,1,0.32,6.299999999999997,-0.0015274881
0,1,0.32,6.400000000000006,0.00037739822
0,1,0.32,6.5,0.0030610594
0,1,0.32,6.599999999999994,0.004312577
0,1,0.32,6.700000000000003,0.0037864603
0,1,0.32,6.799999999999997,0.00194544
0,1,0.32,6.900000000000006,0.002036807
1,1,0.32997,-1.0,-0.0045607383
1,1,0.32997,-0.9000000000000057,-0.006263722
1,1,0.32997,-0.7999999999999972,-0.0042805388
1,1,0.32997,-0.7000000000000028,-0.00339685
1,1,0.32997,-0.5999999999999943,-0.00599847
1,1,0.32997,-0.5,-0.0054568644
1,1,0.32997,-0.4000000000000057,-0.0045320163
1,1,0.32997,-0.29999999999999716,-0.005455948
1,1,0.32997,-0.20000000000000284,-0.0041638887
1,1,0.32997,-0.09999999999999432,-0.0048423363
1,1,0.32997,0.0,-0.0033747216
1,1,0.32997,0.09999999999999432,0.006581832
1,1,0.32997,0.20000000000000284,0.009780318
1,1,0.32997,0.29999999999999716,0.0053402884
1,1,0.32997,0.4000000000000057,0.008556532
1,1,0.32997,0.5,0.011355945
1,1,0.32997,0.5999999999999943,0.007547407
1,1,0.32997,0.7000000000000028,0.0065526245
1,1,0.32997,0.7999999999999972,0.009343226
1,1,0.32997,0.9000000000000057,0.010986551
1,1,0.32997,1.0,0.00433261
1,1,0.32997,1.0999999999999943,-0.00640446
1,1,0.32997,1.2000000000000028,-0.0061438396
1,1,0.32997,1.2999999999999972,-0.001180092
1,1,0.32997,1.4000000000000057,0.00082166324
1,1,0.32997,1.5,0.008104243
1,1,0.32997,1.5999999999999943,0.013539235
1,1,0.32997,1.7000000000000028,0.010366261
1,1,0.32997,1.7999999999999972,0.0085429875
1,1,0.32997,1.9000000000000057,0.007731047
1,1,0.32997,2.0,0.0036355602
1,1,0.32997,2.0999999999999943,-0.00012521021
1,1,0.32997,2.200000000000003,-0.0054486236
1,1,0.32997,2.299999999999997,-0.012264028
1,1,0.32997,2.4000000000000057,-0.013925398
1,1,0.32997,2.5,-0.014564117
1,1,0.32997,2.5999999999999943,-0.018005261
1,1,0.32997,2.700000000000003,-0.013630234
1,1,0.32997,2.799999999999997,-0.0044006724
1,1,0.32997,2.9000000000000057,-0.0057740463
1,1,0.32997,3.0,-0.009773961
1,1,0.32997,3.0999999999999943,-0.0040824483
1,1,0.32997,3.200000000000003,0.00067350914
1,1,0.32997,3.299999999999997,-0.002307305
1,1,0.32997,3.4000000000000057,-0.0041381083
1,1,0.32997,3.5,-0.0007379799
1,1,0.32997,3.5999999999999943,0.0027183958
1,1,0.32997,3.700000000000003,0.0032790399
1,1,0.32997,3.799999999999997,0.003820161
1,1,0.32997,3.9000000000000057,0.0032779712
1,1,0.32997,4.0,-0.00013294783
1,1,0.32997,4.099999999999994,-0.00022015834
1,1,0.32997,4.200000000000003,0.0028660165
1,1,0.32997,4.299999999999997,0.0042735133
1,1,0.32997,4.400000000000006,0.0063889506
1,1,0.32997,4.5,0.00631223
1,1,0.32997,4.599999999999994,0.0027235826
1,1,0.32997,4.700000000000003,0.003413215
1,1,0.32997,4.799999999999997,0.0056445557
1,1,0.32997,4.900000000000006,0.005104864
1,1,0.32997,5.0,0.007081281
1,1,0.32997,5.099999999999994,0.008755433
1,1,0.32997,5.200000000000003,0.0043907035
1,1,0.32997,5.299999999999997,-0.000635517
1,1,0.32997,5.400000000000006,-0.0025345942
1,1,0.32997,5.5,-0.0050220136
1,1,0.32997,5.599999999999994,-0.0049799387
1,1,0.32997,5.700000000000003,0.00052410475
1,1,0.32997,5.799999999999997,0.00015346015
1,1,0.32997,5.900000000000006,-0.0058017233
1,1,0.32997,6.0,-0.003714901
1,1,0.32997,6.099999999999994,-0.0010647072
1,1,0.32997,6.200000000000003,-0.0050041033
1,1,0.32997,6.299999999999997,-0.004624245
1,1,0.32997,6.400000000000006,-0.0012746812
1,1,0.32997,6.5,-0.0007811749
1,1,0.32997,6.599999999999994,-0.00016758875
1,1,0.32997,6.700000000000003,-0.00047514966
1,1,0.32997,6.799999999999997,0.0007515241
1,1,0.32997,6.900000000000006,0.0049348236
2,1,0.339923,-1.0,-0.0062032696
2,1,0.339923,-0.9000000000000057,-0.0083157355
2,1,0.339923,-0.7999999999999972,-0.009897375
2,1,0.339923,-0.7000000000000028,-0.008418939
2,1,0.339923,-0.5999999999999943,-0.003812622
2,1,0.339923,-0.5,-0.0022784746
2,1,0.339923,-0.4000000000000057,-0.0062631457
2,1,0.339923,-0.29999999999999716,-0.007879393
2,1,0.339923,-0.20000000000000284,-0.0069041047
2,1,0.339923,-0.09999999999999432,-0.010182213
2,1,0.339923,0.0,-0.00927786
2,1,0.339923,0.09999999999999432,0.002096292
2,1,0.339923,0.20000000000000284,0.010000033
2,1,0.339923,0.29999999999999716,0.008981695
2,1,0.339923,0.4000000000000057,0.007999314
2,1,0.339923,0.5,0.008779512
2,1,0.339923,0.5999999999999943,0.009088528
2,1,0.339923,0.7000000000000028,0.007971683
2,1,0.339923,0.7999999999999972,0.007277505
2,1,0.339923,0.9000000000000057,0.009906961
2,1,0.339923,1.0,0.0060386225
2,1,0.339923,1.0999999999999943,-0.006743614
2,1,0.339923,1.2000000000000028,-0.0103844935
2,1,0.339923,1.2999999999999972,-0.00646028
2,1,0.339923,1.4000000000000057,-0.009238406
2,1,0.339923,1.5,-0.010499558
2,1,0.339923,1.5999999999999943,-0.0051778355
2,1,0.339923,1.7000000000000028,-0.002194406
2,1,0.339923,1.7999999999999972,-0.0033753042
2,1,0.339923,1.9000000000000057,-0.0055641998
2,1,0.339923,2.0,0.003835661
2,1,0.339923,2.0999999999999943,0.044830326
2,1,0.339923,2.200000000000003,0.11641894
2,1,0.339923,2.299999999999997,0.18953519
2,1,0.339923,2.4000000000000057,0.23171592
2,1,0.339923,2.5,0.22623862
2,1,0.339923,2.5999999999999943,0.15890095
2,1,0.339923,2.700000000000003,0.02942257
2,1,0.339923,2.799999999999997,-0.101937555
2,1,0.339923,2.9000000000000057,-0.16388431
2,1,0.339923,3.0,-0.15880427
2,1,0.339923,3.0999999999999943,-0.12465144
2,1,0.339923,3.200000000000003,-0.08504124
2,1,0.339923,3.299999999999997,-0.057114113
2,1,0.339923,3.4000000000000057,-0.042251583
2,1,0.339923,3.5,-0.032995034
2,1,0.339923,3.5999999999999943,-0.028676001
2,1,0.339923,3.700000000000003,-0.025176406
2,1,0.339923,3.799999999999997,-0.022103619
2,1,0.339923,3.9000000000000057,-0.022490583
2,1,0.339923,4.0,-0.019103736
2,1,0.339923,4.099999999999994,-0.011187115
2,1,0.339923,4.200000000000003,-0.009708876
2,1,0.339923,4.299999999999997,-0.012752292
2,1,0.339923,4.400000000000006,-0.009821953
2,1,0.339923,4.5,-0.0067848475
2,1,0.339923,4.599999999999994,-0.009348024
2,1,0.339923,4.700000000000003,-0.007780278
2,1,0.339923,4.799999999999997,-0.004883431
2,1,0.339923,4.900000000000006,-0.0074457503
2,1,0.339923,5.0,-0.0047164042
2,1,0.339923,5.099999999999994,0.0019901067
2,1,0.339923,5.200000000000003,0.0009639416
2,1,0.339923,5.299999999999997,-0.0022612982
2,1,0.339923,5.400000000000006,-0.0018333016
2,1,0.339923,5.5,-0.00089045643
2,1,0.339923,5.599999999999994,0.00014309367
2,1,0.339923,5.700000000000003,0.000285855
2,1,0.339923,5.799999999999997,0.00020020161
2,1,0.339923,5.900000000000006,0.003912978
2,1,0.339923,6.0,0.008069002
2,1,0.339923,6.099999999999994,0.00588912
2,1,0.339923,6.200000000000003,0.00027017904
2,1,0.339923,6.299999999999997,-0.0011579653
2,1,0.339923,6.400000000000006,0.00028000798
2,1,0.339923,6.5,0.0010255442
2,1,0.339923,6.599999999999994,0.0052193184
2,1,0.339923,6.700000000000003,0.010337992
2,1,0.339923,6.799999999999997,0.0079969
2,1,0.339923,6.900000000000006,0.0032927226
3,1,0.349782,-1.0,0.009609869
3,1,0.349782,-0.9000000000000057,0.009830123
3,1,0.349782,-0.7999999999999972,0.0116336355
3,1,0.349782,-0.7000000000000028,0.00994458
3,1,0.349782,-0.5999999999999943,0.0074218437
3,1,0.349782,-0.5,0.009953823
3,1,0.349782,-0.4000000000000057,0.010427282
3,1,0.349782,-0.29999999999999716,0.009782764
3,1,0.349782,-0.20000000000000284,0.014905762
3,1,0.349782,-0.09999999999999432,0.017432155
3,1,0.349782,0.0,0.018703181
3,1,0.349782,0.09999999999999432,0.026837438
3,1,0.349782,0.20000000000000284,0.030411381
3,1,0.349782,0.29999999999999716,0.025466623
3,1,0.349782,0.4000000000000057,0.022936316
3,1,0.349782,0.5,0.024687123
3,1,0.349782,0.5999999999999943,0.028455224
3,1,0.349782,0.7000000000000028,0.028607097
3,1,0.349782,0.7999999999999972,0.023878053
3,1,0.349782,0.9000000000000057,0.024552045
3,1,0.349782,1.0,0.021943768
3,1,0.349782,1.0999999999999943,-0.0017546776
3,1,0.349782,1.2000000000000028,-0.05452013
3,1,0.349782,1.2999999999999972,-0.14650564
3,1,0.349782,1.4000000000000057,-0.24161455
3,1,0.349782,1.5,-0.275882
3,1,0.349782,1.5999999999999943,-0.2543925
3,1,0.349782,1.7000000000000028,-0.20948951
3,1,0.349782,1.7999999999999972,-0.16974613
3,1,0.349782,1.9000000000000057,-0.17066745
3,1,0.349782,2.0,-0.14536677
3,1,0.349782,2.0999999999999943,-0.01597534
3,1,0.349782,2.200000000000003,0.10183162
3,1,0.349782,2.299999999999997,0.09895625
3,1,0.349782,2.4000000000000057,0.06954424
3,1,0.349782,2.5,0.09445042
3,1,0.349782,2.5999999999999943,0.12332824
3,1,0.349782,2.700000000000003,0.11267809
3,1,0.349782,2.799999999999997,0.07129994
3,1,0.349782,2.9000000000000057,0.022230957
3,1,0.349782,3.0,-0.0005262134
3,1,0.349782,3.0999999999999943,0.02304796
3,1,0.349782,3.200000000000003,0.058767304
3,1,0.349782,3.299999999999997,0.06099764
3,1,0.349782,3.4000000000000057,0.052602503
3,1,0.349782,3.5,0.076593876
3,1,0.349782,3.5999999999999943,0.10817283
3,1,0.349782,3.700000000000003,0.10646435
3,1,0.349782,3.799999999999997,0.080312505
3,1,0.349782,3.9000000000000057,0.054563317
3,1,0.349782,4.0,0.038313318
3,1,0.349782,4.099999999999994,0.030105205
3,1,0.349782,4.200000000000003,0.022581318
3,1,0.349782,4.299999999999997,0.0122560505
3,1,0.349782,4.400000000000006,0.004519499
3,1,0.349782,4.5,0.002378648
3,1,0.349782,4.599999999999994,0.0033205359
3,1,0.349782,4.700000000000003,0.003800377
3,1,0.349782,4.799999999999997,0.0014363921
3,1,0.349782,4.900000000000006,-0.00026718128
3,1,0.349782,5.0,0.0004807046
3,1,0.349782,5.099999999999994,-0.00161876
3,1,0.349782,5.200000000000003,-0.0062550046
3,1,0.349782,5.299999999999997,-0.009212389
3,1,0.349782,5.400000000000006,-0.012618974
3,1,0.349782,5.5,-0.016495693
3,1,0.349782,5.599999999999994,-0.013946095
3,1,0.349782,5.700000000000003,-0.006827595
3,1,0.349782,5.799999999999997,-0.0067517823
3,1,0.349782,5.900000000000006,-0.011065043
3,1,0.349782,6.0,-0.008310004
3,1,0.349782,6.099999999999994,-0.0045360588
3,1,0.349782,6.200000000000003,-0.008593642
3,1,0.349782,6.299999999999997,-0.013471019
3,1,0.349782,6.400000000000006,-0.013811153
3,1,0.349782,6.5,-0.012944046
3,1,0.349782,6.599999999999994,-0.013346364
3,1,0.349782,6.700000000000003,-0.01470966
3,1,0.349782,6.799999999999997,-0.014208978
3,1,0.349782,6.900000000000006,-0.013378469
4,1,0.359572,-1.0,0.0007978028
4,1,0.359572,-0.9000000000000057,-0.0005418859
4,1,0.359572,-0.7999999999999972,-0.0011813128
4,1,0.359572,-0.7000000000000028,0.0027340965
4,1,0.359572,-0.5999999999999943,0.006114073
4,1,0.359572,-0.5,0.0061572595
4,1,0.359572,-0.4000000000000057,0.0066954247
4,1,0.359572,-0.29999999999999716,0.01186834
4,1,0.359572,-0.20000000000000284,0.013507951
4,1,0.359572,-0.09999999999999432,0.008489677
4,1,0.359572,0.0,0.012676751
4,1,0.359572,0.09999999999999432,0.023007592
4,1,0.359572,0.20000000000000284,0.022029031
4,1,0.359572,0.29999999999999716,0.018593064
4,1,0.359572,0.4000000000000057,0.019906353
4,1,0.359572,0.5,0.017407244
4,1,0.359572,0.5999999999999943,0.016895035
4,1,0.359572,0.7000000000000028,0.021062866
4,1,0.359572,0.7999999999999972,0.023141092
4,1,0.359572,0.9000000000000057,0.024484213
4,1,0.359572,1.0,0.019646848
4,1,0.359572,1.0999999999999943,0.00951164
4,1,0.359572,1.2000000000000028,0.0057153283
4,1,0.359572,1.2999999999999972,0.0023380967
4,1,0.359572,1.4000000000000057,-0.0011485383
4,1,0.359572,1.5,0.0012943373
4,1,0.359572,1.5999999999999943,0.0014840544
4,1,0.359572,1.7000000000000028,0.0032897606
4,1,0.359572,1.7999999999999972,0.0061152377
4,1,0.359572,1.9000000000000057,0.00014560694
4,1,0.359572,2.0,-0.009764715
4,1,0.359572,2.0999999999999943,-0.05303898
4,1,0.359572,2.200000000000003,-0.15070951
4,1,0.359572,2.299999999999997,-0.22530074
4,1,0.359572,2.4000000000000057,-0.21139123
4,1,0.359572,2.5,-0.15212032
4,1,0.359572,2.5999999999999943,-0.10359599
4,1,0.359572,2.700000000000003,-0.06908777
4,1,0.359572,2.799999999999997,-0.045329805
4,1,0.359572,2.9000000000000057,-0.038554735
4,1,0.359572,3.0,-0.022773465
4,1,0.359572,3.0999999999999943,0.022002857
4,1,0.359572,3.200000000000003,0.052401144
4,1,0.359572,3.299999999999997,0.054898407
4,1,0.359572,3.4000000000000057,0.08221507
4,1,0.359572,3.5,0.13000832
4,1,0.359572,3.5999999999999943,0.14463073
4,1,0.359572,3.700000000000003,0.123604454
4,1,0.359572,3.799999999999997,0.09340421
4,1,0.359572,3.9000000000000057,0.06714953
4,1,0.359572,4.0,0.049177527
4,1,0.359572,4.099999999999994,0.03632502
4,1,0.359572,4.200000000000003,0.025593506
4,1,0.359572,4.299999999999997,0.017146701
4,1,0.359572,4.400000000000006,0.010066992
4,1,0.359572,4.5,0.004973464
4,1,0.359572,4.599999999999994,0.0030309123
4,1,0.359572,4.700000000000003,0.0028731714
4,1,0.359572,4.799999999999997,0.0019352095
4,1,0.359572,4.900000000000006,0.00036096913
4,1,0.359572,5.0,0.000615385
4,1,0.359572,5.099999999999994,0.002993819
4,1,0.359572,5.200000000000003,0.0046036006
4,1,0.359572,5.299999999999997,0.0022323688
4,1,0.359572,5.400000000000006,-0.0011211854
4,1,0.359572,5.5,-0.00015195637
4,1,0.359572,5.599999999999994,0.0005757566
4,1,0.359572,5.700000000000003,-0.0020938956
4,1,0.359572,5.799999999999997,-0.001700145
4,1,0.359572,5.900000000000006,-0.00069437496
4,1,0.359572,6.0,-0.004331786
4,1,0.359572,6.099999999999994,-0.005777092
4,1,0.359572,6.200000000000003,-0.0034101836
4,1,0.359572,6.299999999999997,-0.0027843628
4,1,0.359572,6.400000000000006,-0.003554225
4,1,0.359572,6.5,-0.004910906
4,1,0.359572,6.599999999999994,-0.0049079233
4,1,0.359572,6.700000000000003,-0.0013461789
4,1,0.359572,6.799999999999997,-0.00049959944
4,1,0.359572,6.900000000000006,-0.003921034
5,1,0.369433,-1.0,0.0064402227
5,1,0.369433,-0.9000000000000057,0.007001951
5,1,0.369433,-0.7999999999999972,0.0069928537
5,1,0.369433,-0.7000000000000028,0.005703862
5,1,0.369433,-0.5999999999999943,0.0069929548
5,1,0.369433,-0.5,0.0071915905
5,1,0.369433,-0.4000000000000057,0.008245724
5,1,0.369433,-0.29999999999999716,0.012514239
5,1,0.369433,-0.20000000000000284,0.0100551015
5,1,0.369433,-0.09999999999999432,0.003159968
5,1,0.369433,0.0,0.009715738
5,1,0.369433,0.09999999999999432,0.024384955
5,1,0.369433,0.20000000000000284,0.02524411
5,1,0.369433,0.29999999999999716,0.018093526
5,1,0.369433,0.4000000000000057,0.020050095
5,1,0.369433,0.5,0.024717007
5,1,0.369433,0.5999999999999943,0.024082579
5,1,0.369433,0.7000000000000028,0.021965485
5,1,0.369433,0.7999999999999972,0.020886157
5,1,0.369433,0.9000000000000057,0.022751296
5,1,0.369433,1.0,0.020353168
5,1,0.369433,1.0999999999999943,0.0065020868
5,1,0.369433,1.2000000000000028,-0.0024207619
5,1,0.369433,1.2999999999999972,0.002057351
5,1,0.369433,1.4000000000000057,0.005344947
5,1,0.369433,1.5,0.0076235533
5,1,0.369433,1.5999999999999943,0.015454676
5,1,0.369433,1.7000000000000028,0.021541871
5,1,0.369433,1.7999999999999972,0.026380055
5,1,0.369433,1.9000000000000057,0.048378024
5,1,0.369433,2.0,0.10988675
5,1,0.369433,2.0999999999999943,0.16175257
5,1,0.369433,2.200000000000003,0.06914475
5,1,0.369433,2.299999999999997,-0.1601225
5,1,0.369433,2.4000000000000057,-0.3323173
5,1,0.369433,2.5,-0.39755446
5,1,0.369433,2.5999999999999943,-0.4541875
5,1,0.369433,2.700000000000003,-0.49469835
5,1,0.369433,2.799999999999997,-0.49767962
5,1,0.369433,2.9000000000000057,-0.47165412
5,1,0.369433,3.0,-0.32468584
5,1,0.369433,3.0999999999999943,-0.04185978
5,1,0.369433,3.200000000000003,0.20217945
5,1,0.369433,3.299999999999997,0.310754
5,1,0.369433,3.4000000000000057,0.35486192
5,1,0.369433,3.5,0.37775832
5,1,0.369433,3.5999999999999943,0.35961717
5,1,0.369433,3.700000000000003,0.30914456
5,1,0.369433,3.799999999999997,0.24899136
5,1,0.369433,3.9000000000000057,0.18855798
5,1,0.369433,4.0,0.13590647
5,1,0.369433,4.099999999999994,0.09243828
5,1,0.369433,4.200000000000003,0.060173903
5,1,0.369433,4.299999999999997,0.04043653
5,1,0.369433,4.400000000000006,0.02455413
5,1,0.369433,4.5,0.012852471
5,1,0.369433,4.599999999999994,0.009862429
5,1,0.369433,4.700000000000003,0.00746467
5,1,0.369433,4.799999999999997,0.0010613034
5,1,0.369433,4.900000000000006,-0.003750325
5,1,0.369433,5.0,-0.004510225
5,1,0.369433,5.099999999999994,-0.0057080076
5,1,0.369433,5.200000000000003,-0.009054933
5,1,0.369433,5.299999999999997,-0.008673104
5,1,0.369433,5.400000000000006,-0.0061960975
5,1,0.369433,5.5,-0.008628235
5,1,0.369433,5.599999999999994,-0.011271507
5,1,0.369433,5.700000000000003,-0.012028314
5,1,0.369433,5.799999999999997,-0.0146484
5,1,0.369433,5.900000000000006,-0.014772062
5,1,0.369433,6.0,-0.012502639
5,1,0.369433,6.099999999999994,-0.011847916
5,1,0.369433,6.200000000000003,-0.0110709425
5,1,0.369433,6.299999999999997,-0.011482417
5,1,0.369433,6.400000000000006,-0.014810287
5,1,0.369433,6.5,-0.019700991
5,1,0.369433,6.599999999999994,-0.023203732
5,1,0.369433,6.700000000000003,-0.021109328
5,1,0.369433,6.799999999999997,-0.016866378
5,1,0.369433,6.900000000000006,-0.015906505
6,1,0.379035,-1.0,0.02006143
6,1,0.379035,-0.9000000000000057,0.02000623
6,1,0.379035,-0.7999999999999972,0.015498639
6,1,0.379035,-0.7000000000000028,0.014399256
6,1,0.379035,-0.5999999999999943,0.017707795
6,1,0.379035,-0.5,0.021204425
6,1,0.379035,-0.4000000000000057,0.023117688
6,1,0.379035,-0.29999999999999716,0.022693684
6,1,0.379035,-0.20000000000000284,0.019963307
6,1,0.379035,-0.09999999999999432,0.018345444
6,1,0.379035,0.0,0.024570646
6,1,0.379035,0.09999999999999432,0.03523196
6,1,0.379035,0.20000000000000284,0.040160794
6,1,0.379035,0.29999999999999716,0.04285534
6,1,0.379035,0.4000000000000057,0.046091836
6,1,0.379035,0.5,0.04241382
6,1,0.379035,0.5999999999999943,0.035987385
6,1,0.379035,0.7000000000000028,0.035046797
6,1,0.379035,0.7999999999999972,0.035482418
6,1,0.379035,0.9000000000000057,0.035401408
6,1,0.379035,1.0,0.047244955
6,1,0.379035,1.0999999999999943,0.08922047
6,1,0.379035,1.2000000000000028,0.15931702
6,1,0.379035,1.2999999999999972,0.22283803
6,1,0.379035,1.4000000000000057,0.2465811
6,1,0.379035,1.5,0.21946983
6,1,0.379035,1.5999999999999943,0.13096885
6,1,0.379035,1.7000000000000028,-0.0068669263
6,1,0.379035,1.7999999999999972,-0.12494097
6,1,0.379035,1.9000000000000057,-0.16003157
6,1,0.379035,2.0,-0.12492821
6,1,0.379035,2.0999999999999943,-0.098541036
6,1,0.379035,2.200000000000003,-0.19810554
6,1,0.379035,2.299999999999997,-0.45569697
6,1,0.379035,2.4000000000000057,-0.6987394
6,1,0.379035,2.5,-0.77861124
6,1,0.379035,2.5999999999999943,-0.7728635
6,1,0.379035,2.700000000000003,-0.743192
6,1,0.379035,2.799999999999997,-0.6706932
6,1,0.379035,2.9000000000000057,-0.62974155
6,1,0.379035,3.0,-0.58795094
6,1,0.379035,3.0999999999999943,-0.35771587
6,1,0.379035,3.200000000000003,0.022331392
6,1,0.379035,3.299999999999997,0.34822345
6,1,0.379035,3.4000000000000057,0.5940764
6,1,0.379035,3.5,0.78947794
6,1,0.379035,3.5999999999999943,0.8609334
6,1,0.379035,3.700000000000003,0.7914316
6,1,0.379035,3.799999999999997,0.656565
6,1,0.379035,3.9000000000000057,0.5073984
6,1,0.379035,4.0,0.36833212
6,1,0.379035,4.099999999999994,0.25960496
6,1,0.379035,4.200000000000003,0.17472889
6,1,0.379035,4.299999999999997,0.10016784
6,1,0.379035,4.400000000000006,0.044636507
6,1,0.379035,4.5,0.017544746
6,1,0.379035,4.599999999999994,0.0072711646
6,1,0.379035,4.700000000000003,-0.00026673428
6,1,0.379035,4.799999999999997,-0.006400569
6,1,0.379035,4.900000000000006,-0.009437454
6,1,0.379035,5.0,-0.010517031
6,1,0.379035,5.099999999999994,-0.012337763
6,1,0.379035,5.200000000000003,-0.017720444
6,1,0.379035,5.299999999999997,-0.023432309
6,1,0.379035,5.400000000000006,-0.02468223
6,1,0.379035,5.5,-0.025266154
6,1,0.379035,5.599999999999994,-0.026732089
6,1,0.379035,5.700000000000003,-0.024382072
6,1,0.379035,5.799999999999997,-0.02324243
6,1,0.379035,5.900000000000006,-0.029953629
6,1,0.379035,6.0,-0.037324656
6,1,0.379035,6.099999999999994,-0.038263217
6,1,0.379035,6.200000000000003,-0.03600535
6,1,0.379035,6.299999999999997,-0.03438249
6,1,0.379035,6.400000000000006,-0.033451717
6,1,0.379035,6.5,-0.033419102
6,1,0.379035,6.599999999999994,-0.03525302
6,1,0.379035,6.700000000000003,-0.038234703
6,1,0.379035,6.799999999999997,-0.03810291
6,1,0.379035,6.900000000000006,-0.030724956
7,1,0.388225,-1.0,0.012855565
7,1,0.388225,-0.9000000000000057,0.013954159
7,1,0.388225,-0.7999999999999972,0.0177354
7,1,0.388225,-0.7000000000000028,0.018595086
7,1,0.388225,-0.5999999999999943,0.01565432
7,1,0.388225,-0.5,0.0142999245
7,1,0.388225,-0.4000000000000057,0.01551013
7,1,0.388225,-0.29999999999999716,0.016525606
7,1,0.388225,-0.20000000000000284,0.015253712
7,1,0.388225,-0.09999999999999432,0.012373922
7,1,0.388225,0.0,0.015885469
7,1,0.388225,0.09999999999999432,0.026976641
7,1,0.388225,0.20000000000000284,0.03547253
7,1,0.388225,0.29999999999999716,0.037204053
7,1,0.388225,0.4000000000000057,0.033726916
7,1,0.388225,0.5,0.031811673
7,1,0.388225,0.5999999999999943,0.034044556
7,1,0.388225,0.7000000000000028,0.029122066
7,1,0.388225,0.7999999999999972,0.022623118
7,1,0.388225,0.9000000000000057,0.025443897
7,1,0.388225,1.0,0.020452688
7,1,0.388225,1.0999999999999943,0.004618592
7,1,0.388225,1.2000000000000028,-0.0024841542
7,1,0.388225,1.2999999999999972,0.00033180043
7,1,0.388225,1.4000000000000057,0.007922422
7,1,0.388225,1.5,0.01660429
7,1,0.388225,1.5999999999999943,0.019998746
7,1,0.388225,1.7000000000000028,0.019013442
7,1,0.388225,1.7999999999999972,0.009884786
7,1,0.388225,1.9000000000000057,0.010709281
7,1,0.388225,2.0,0.060030956
7,1,0.388225,2.0999999999999943,0.10594724
7,1,0.388225,2.200000000000003,0.033584196
7,1,0.388225,2.299999999999997,-0.1518476
7,1,0.388225,2.4000000000000057,-0.3408962
7,1,0.388225,2.5,-0.48909682
